"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0C460","2019-09-30 00:00:00","482.000","133.000","0.300","25.800","0.700","957.100","","33.000","-99.000","-99.000","-99.000","28.500","","20.600",""
"C0E520","2019-09-30 00:00:00","320.000","31.000","0.500","23.300","1.000","972.300","","0.000","-99.000","-99.000","-99.000","30.800","","21.300",""
"C0T9D0","2019-09-30 00:00:00","7.000","0.000","0.200","24.900","0.990","1011.500","","43.500","-99.000","-99.000","-99.000","32.900","","24.100",""
"C0I390","2019-09-30 00:00:00","1184.000","66.000","1.300","23.000","0.620","883.700","","0.500","-99.000","-99.000","-99.000","26.900","","16.800",""
"CM0170","2019-09-30 00:00:00","106.000","73.000","0.700","24.600","0.990","996.400","","0.000","-99.000","-99.000","-99.000","31.000","","23.100",""
"C0F860","2019-09-30 00:00:00","2215.000","88.000","0.900","14.400","1.000","781.900","","0.000","-99.000","-99.000","-99.000","23.100","","12.600",""
"C0U890","2019-09-30 00:00:00","116.000","104.000","1.300","25.600","0.990","1000.100","","183.000","-99.000","-99.000","-99.000","28.400","","23.000",""
"C0G800","2019-09-30 00:00:00","15.000","26.000","2.900","26.100","0.910","1005.000","","0.000","-99.000","-99.000","-99.000","30.100","","24.500",""
"C0F850","2019-09-30 00:00:00","379.000","151.000","0.600","23.200","0.930","964.700","","0.000","-99.000","-99.000","-99.000","30.000","","21.400",""
"C0AH50","2019-09-30 00:00:00","275.000","82.000","4.700","25.000","0.990","980.100","","24.500","-99.000","-99.000","-99.000","28.100","","22.900",""
"C0Z160","2019-09-30 00:00:00","124.000","19.000","1.800","26.700","0.760","998.500","","23.000","-99.000","-99.000","-99.000","30.400","","18.900",""
"C0R540","2019-09-30 00:00:00","17.000","87.000","1.000","27.200","0.820","1005.200","","0.000","-99.000","-99.000","-99.000","31.300","","24.500",""
"C0K480","2019-09-30 00:00:00","56.000","349.000","0.300","25.600","0.940","1000.700","","0.000","-99.000","-99.000","-99.000","31.500","","24.000",""
"C0H890","2019-09-30 00:00:00","440.000","188.000","0.500","23.300","0.930","958.400","","0.000","-99.000","-99.000","-99.000","31.000","","21.300",""
"C0S770","2019-09-30 00:00:00","375.000","104.000","1.300","24.300","0.910","967.400","","0.000","-99.000","-99.000","-99.000","29.000","","22.400",""
"C0X230","2019-09-30 00:00:00","29.000","354.000","1.300","25.800","0.950","1005.200","","0.000","-99.000","-99.000","-99.000","31.800","","24.400",""
"C0B010","2019-09-30 00:00:00","38.000","64.000","3.900","26.600","0.970","1004.900","","62.000","-99.000","-99.000","-99.000","28.700","","24.800",""
"C1R340","2019-09-30 00:00:00","230.000","-99.000","-99.000","-99.000","0.890","-99.000","","0.000","10.600","32.000","","-999.000","","-999.000",""
"C0R490","2019-09-30 00:00:00","49.000","0.000","0.000","27.100","0.850","1001.500","","0.000","-99.000","-99.000","-99.000","32.800","","24.500",""
"C0V440","2019-09-30 00:00:00","27.000","107.000","1.000","26.600","0.780","1003.800","","0.000","-99.000","-99.000","-99.000","32.500","","24.000",""
"C0SA40","2019-09-30 00:00:00","200.000","324.000","2.100","25.500","0.880","987.700","","0.000","-99.000","-99.000","-99.000","31.600","","23.500",""
"C0Z280","2019-09-30 00:00:00","224.000","0.000","0.200","24.800","0.940","987.300","","17.000","-99.000","-99.000","-99.000","31.000","","22.700",""
"C0Z070","2019-09-30 00:00:00","247.000","359.000","3.900","24.000","0.990","983.300","","17.000","-99.000","-99.000","-99.000","29.800","","22.300",""
"C0T9N0","2019-09-30 00:00:00","261.000","38.000","2.100","24.300","0.960","981.400","","2.500","-99.000","-99.000","-99.000","30.300","","22.700",""
"C0K470","2019-09-30 00:00:00","97.000","120.000","0.900","24.500","0.990","996.300","","0.000","-99.000","-99.000","-99.000","31.500","","23.100",""
"C0R720","2019-09-30 00:00:00","214.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0V650","2019-09-30 00:00:00","28.000","3.000","2.200","28.200","0.820","1005.700","","0.000","-99.000","-99.000","-99.000","30.900","","25.400",""
"C0H9C0","2019-09-30 00:00:00","3402.000","98.000","5.600","8.400","1.000","677.300","","3.500","-99.000","-99.000","-99.000","15.200","","7.700",""
"C0U780","2019-09-30 00:00:00","15.000","74.000","1.600","26.900","0.990","1010.600","","138.500","-99.000","-99.000","-99.000","29.700","","23.200",""
"C0U760","2019-09-30 00:00:00","22.000","347.000","0.300","25.500","0.990","1010.900","","57.500","-99.000","-99.000","-99.000","32.000","","24.400",""
"C0X290","2019-09-30 00:00:00","10.000","16.000","3.600","26.900","0.920","1006.100","","0.000","-99.000","-99.000","-99.000","29.300","","25.600",""
"C0R420","2019-09-30 00:00:00","504.000","95.000","6.800","22.700","-99.000","946.900","","0.000","-99.000","-99.000","-99.000","24.600","","21.100",""
"C0E830","2019-09-30 00:00:00","37.000","16.000","1.800","26.700","0.860","1002.800","","0.000","-99.000","-99.000","-99.000","28.700","","25.000",""
"C0K330","2019-09-30 00:00:00","38.000","334.000","0.900","25.800","0.930","1002.500","","0.000","-99.000","-99.000","-99.000","32.200","","24.700",""
"C0M660","2019-09-30 00:00:00","40.000","36.000","0.600","25.900","0.930","1003.200","","0.000","-99.000","-99.000","-99.000","31.300","","24.700",""
"C0D580","2019-09-30 00:00:00","120.000","162.000","0.300","23.700","0.860","993.400","","0.000","-99.000","-99.000","-99.000","30.100","","21.500",""
"C0R640","2019-09-30 00:00:00","21.000","200.000","2.200","28.400","0.860","1005.600","","0.000","-99.000","-99.000","-99.000","30.400","","25.400",""
"C0E810","2019-09-30 00:00:00","53.000","13.000","3.100","25.200","0.930","1001.600","","0.000","-99.000","-99.000","-99.000","27.500","","23.300",""
"C0G830","2019-09-30 00:00:00","27.000","345.000","1.400","25.500","1.000","1002.800","","0.000","-99.000","-99.000","-99.000","30.800","","24.200",""
"C0A550","2019-09-30 00:00:00","422.000","124.000","0.300","23.600","1.000","965.800","","49.000","-99.000","-99.000","-99.000","25.600","","22.600",""
"C0G750","2019-09-30 00:00:00","31.000","302.000","0.400","26.100","0.900","1004.700","","0.000","-99.000","-99.000","-99.000","31.300","","24.700",""
"C0Z270","2019-09-30 00:00:00","343.000","46.000","2.300","24.900","0.900","973.600","","12.000","-99.000","-99.000","-99.000","28.600","","21.800",""
"C0UA30","2019-09-30 00:00:00","1397.000","230.000","0.800","17.700","1.000","862.000","","30.500","-99.000","-99.000","-99.000","20.400","","17.300",""
"C0I080","2019-09-30 00:00:00","536.000","285.000","0.400","22.100","0.890","951.300","","0.000","-99.000","-99.000","-99.000","30.600","","19.700",""
"C0UA00","2019-09-30 00:00:00","392.000","269.000","0.400","22.100","0.990","969.000","","37.000","-99.000","-99.000","-99.000","28.500","","21.400",""
"C0AD40","2019-09-30 00:00:00","32.000","37.000","2.700","26.600","0.880","1007.200","","37.000","-99.000","-99.000","-99.000","31.000","","24.100",""
"C0S660","2019-09-30 00:00:00","794.000","193.000","1.300","20.800","0.900","924.600","","0.000","-99.000","-99.000","-99.000","29.500","","18.100",""
"C0M640","2019-09-30 00:00:00","155.000","154.000","0.600","25.700","0.990","989.900","","0.000","-99.000","-99.000","-99.000","32.000","","23.500",""
"C0R660","2019-09-30 00:00:00","20.000","150.000","1.400","25.800","-99.000","1006.000","","0.000","-99.000","-99.000","-99.000","29.900","","24.500",""
"C0UA10","2019-09-30 00:00:00","1711.000","0.000","0.000","16.400","1.000","833.800","","16.000","-99.000","-99.000","-99.000","19.000","","15.900",""
"C0V770","2019-09-30 00:00:00","26.000","91.000","0.900","27.300","0.870","1004.200","","0.000","-99.000","-99.000","-99.000","32.800","","25.300",""
"C0E730","2019-09-30 00:00:00","26.000","47.000","0.900","27.600","0.760","1003.400","","0.000","-99.000","-99.000","-99.000","32.100","","25.400",""
"C0A520","2019-09-30 00:00:00","48.000","56.000","4.200","26.800","0.940","1005.500","","31.500","9.900","52.000","","31.400","","23.600",""
"C0X130","2019-09-30 00:00:00","27.000","353.000","1.000","27.100","1.000","1003.900","","0.000","-99.000","-99.000","-99.000","33.600","","25.100",""
"C0V400","2019-09-30 00:00:00","56.000","102.000","2.300","26.400","0.910","1000.200","","0.000","-99.000","-99.000","-99.000","31.800","","24.600",""
"C0UA40","2019-09-30 00:00:00","1121.000","50.000","2.000","19.900","0.990","890.600","","156.500","-99.000","-99.000","-99.000","22.700","","19.300",""
"C0G720","2019-09-30 00:00:00","50.000","356.000","0.800","26.200","0.930","1001.100","","0.000","-99.000","-99.000","-99.000","32.400","","24.500",""
"C0G890","2019-09-30 00:00:00","24.000","21.000","3.700","27.000","0.960","1004.200","","0.000","-99.000","-99.000","-99.000","29.700","","25.300",""
"C0I540","2019-09-30 00:00:00","3344.000","132.000","12.100","7.800","1.000","683.400","","-99.000","20.200","118.000","","14.500","","6.600",""
"C0K390","2019-09-30 00:00:00","31.000","358.000","1.500","25.900","0.930","1003.600","","0.000","-99.000","-99.000","-99.000","31.700","","24.900",""
"C0T9A0","2019-09-30 00:00:00","498.000","70.000","0.700","22.900","0.990","956.300","","26.000","-99.000","-99.000","-99.000","27.800","","20.700",""
"C0AH40","2019-09-30 00:00:00","426.000","4.000","4.100","24.400","0.980","963.400","","45.500","12.600","31.000","","26.000","","22.400",""
"C0X280","2019-09-30 00:00:00","22.000","49.000","2.200","26.600","0.920","1005.000","","0.000","-99.000","-99.000","-99.000","30.100","","25.300",""
"C0V620","2019-09-30 00:00:00","18.000","14.000","1.200","27.500","0.890","1005.100","","0.000","-99.000","-99.000","-99.000","30.800","","25.400",""
"C0H960","2019-09-30 00:00:00","120.000","195.000","0.800","26.600","1.000","992.400","","0.000","-99.000","-99.000","-99.000","33.700","","23.800",""
"C0X080","2019-09-30 00:00:00","2.000","39.000","0.800","26.200","0.970","1006.800","","0.000","-99.000","-99.000","-99.000","33.800","","24.600",""
"C0M530","2019-09-30 00:00:00","1385.000","93.000","0.600","18.100","0.940","866.000","","0.000","-99.000","-99.000","-99.000","23.600","","16.600",""
"C0R170","2019-09-30 00:00:00","26.000","146.000","0.500","26.200","1.000","1004.600","","0.000","-99.000","-99.000","-99.000","34.400","","24.000",""
"C0I420","2019-09-30 00:00:00","305.000","10.000","0.800","23.700","0.940","973.400","","0.000","-99.000","-99.000","-99.000","32.200","","21.600",""
"C0A640","2019-09-30 00:00:00","241.000","0.000","0.000","24.300","0.960","986.800","","81.000","-99.000","-99.000","-99.000","29.200","","23.200",""
"C0A930","2019-09-30 00:00:00","216.000","131.000","1.300","23.400","1.000","986.400","","72.000","-99.000","-99.000","-99.000","24.300","","21.700",""
"C0F9M0","2019-09-30 00:00:00","230.000","29.000","0.900","25.300","0.950","981.200","","0.000","-99.000","-99.000","-99.000","30.400","","23.300",""
"C0AC40","2019-09-30 00:00:00","1079.000","62.000","4.200","20.400","0.990","891.900","","81.000","17.600","41.000","","20.700","","18.400",""
"C0AI00","2019-09-30 00:00:00","188.000","43.000","1.700","25.000","0.970","989.900","","19.000","7.100","35.000","","29.400","","23.600",""
"C0T9M0","2019-09-30 00:00:00","92.000","343.000","3.000","26.200","0.880","1001.500","","19.500","-99.000","-99.000","-99.000","31.100","","23.400",""
"C0K430","2019-09-30 00:00:00","30.000","350.000","1.000","25.700","0.930","1004.700","","0.000","-99.000","-99.000","-99.000","30.200","","24.600",""
"C0Z170","2019-09-30 00:00:00","199.000","83.000","1.700","26.000","0.850","990.100","","1.000","-99.000","-99.000","-99.000","31.100","","23.500",""
"C0Z100","2019-09-30 00:00:00","36.000","0.000","0.200","25.700","0.880","1009.100","","17.000","-99.000","-99.000","-99.000","31.500","","23.500",""
"C0U710","2019-09-30 00:00:00","1942.000","86.000","1.800","14.200","0.990","809.200","","27.000","-99.000","-99.000","-99.000","17.600","","14.100",""
"C0SA30","2019-09-30 00:00:00","92.000","9.000","3.400","26.800","0.760","1000.100","","0.000","9.900","23.000","","30.200","","24.700",""
"C0V500","2019-09-30 00:00:00","6.000","155.000","0.400","28.500","0.890","1005.200","","0.000","-99.000","-99.000","-99.000","31.000","","26.500",""
"CM0160","2019-09-30 00:00:00","196.000","108.000","1.000","24.400","0.970","990.600","","0.000","-99.000","-99.000","-99.000","33.800","","22.100",""
"C0V350","2019-09-30 00:00:00","36.000","287.000","0.900","24.900","0.910","1004.500","","0.000","-99.000","-99.000","-99.000","34.500","","23.500",""
"C0W120","2019-09-30 00:00:00","58.000","11.000","12.600","25.500","0.910","1001.600","","0.000","18.200","10.000","","26.300","","25.000",""
"C0R470","2019-09-30 00:00:00","103.000","9.000","0.700","26.000","0.980","996.400","","0.000","-99.000","-99.000","-99.000","33.500","","24.600",""
"C0M770","2019-09-30 00:00:00","164.000","0.000","0.000","25.800","1.000","988.500","","0.000","-99.000","-99.000","-99.000","31.700","","24.100",""
"C0S930","2019-09-30 00:00:00","248.000","65.000","3.100","26.800","0.730","982.000","","0.000","10.000","3.000","","31.400","","22.500",""
"C0F9Y0","2019-09-30 00:00:00","3313.000","204.000","3.700","8.100","1.000","688.300","","0.000","9.200","218.000","","17.300","","7.000",""
"C0E790","2019-09-30 00:00:00","344.000","141.000","1.200","24.700","1.000","968.300","","0.000","-99.000","-99.000","-99.000","31.100","","22.100",""
"C0O810","2019-09-30 00:00:00","161.000","29.000","0.500","24.900","0.990","992.200","","0.000","-99.000","-99.000","-99.000","33.700","","23.100",""
"C0R520","2019-09-30 00:00:00","18.000","127.000","1.400","26.900","0.840","1005.300","","1.000","-99.000","-99.000","-99.000","32.900","","24.500",""
"C0G880","2019-09-30 00:00:00","92.000","104.000","0.600","25.800","0.920","997.700","","0.000","-99.000","-99.000","-99.000","31.700","","23.400",""
"C0X270","2019-09-30 00:00:00","33.000","0.000","0.000","25.300","1.000","1004.600","","0.000","-99.000","-99.000","-99.000","33.300","","23.500",""
"C0R260","2019-09-30 00:00:00","76.000","0.000","0.000","25.200","0.900","998.900","","0.000","-99.000","-99.000","-99.000","32.000","","24.100",""
"C0U950","2019-09-30 00:00:00","1012.000","95.000","8.300","20.700","1.000","902.600","","50.500","14.100","108.000","","21.400","","19.800",""
"C0O860","2019-09-30 00:00:00","38.000","54.000","0.700","26.600","0.990","1002.500","","0.000","-99.000","-99.000","-99.000","32.900","","24.500",""
"C0S980","2019-09-30 00:00:00","901.000","296.000","2.100","21.000","1.000","910.600","","0.500","-99.000","-99.000","-99.000","26.500","","19.900",""
"C0Z320","2019-09-30 00:00:00","646.000","267.000","0.700","20.700","0.990","940.100","","1.000","-99.000","-99.000","-99.000","30.200","","19.100",""
"C0R600","2019-09-30 00:00:00","766.000","116.000","1.000","23.700","0.880","923.800","","0.000","-99.000","-99.000","-99.000","26.500","","22.400",""
"C0C650","2019-09-30 00:00:00","208.000","50.000","4.300","24.700","0.830","985.300","","19.000","11.800","49.000","","28.400","","21.600",""
"C0F9I0","2019-09-30 00:00:00","194.000","5.000","1.600","25.300","0.900","985.300","","0.000","-99.000","-99.000","-99.000","29.700","","23.300",""
"C0T820","2019-09-30 00:00:00","550.000","0.000","0.000","22.300","0.960","955.100","","43.500","-99.000","-99.000","-99.000","30.500","","20.100",""
"C0S890","2019-09-30 00:00:00","238.000","16.000","2.700","25.200","0.920","986.200","","0.000","8.400","14.000","","30.800","","23.300",""
"C0G840","2019-09-30 00:00:00","32.000","0.000","0.000","25.500","0.960","1001.400","","0.000","-99.000","-99.000","-99.000","31.700","","24.400",""
"C0V710","2019-09-30 00:00:00","34.000","161.000","0.700","29.000","0.740","1003.300","","0.000","-99.000","-99.000","-99.000","31.900","","26.300",""
"C0X140","2019-09-30 00:00:00","17.000","2.000","0.600","27.100","0.930","1004.700","","0.000","-99.000","-99.000","-99.000","33.000","","25.900",""
"C0C680","2019-09-30 00:00:00","228.000","109.000","3.300","24.800","0.940","983.200","","33.500","8.800","66.000","","28.100","","22.800",""
"C0D360","2019-09-30 00:00:00","523.000","0.000","0.000","27.900","0.570","948.300","","2.500","-99.000","-99.000","-99.000","32.700","","21.300",""
"C0C710","2019-09-30 00:00:00","143.000","286.000","1.200","25.800","0.850","993.700","","31.500","-99.000","-99.000","-99.000","31.000","","23.400",""
"C0Z190","2019-09-30 00:00:00","62.000","296.000","2.600","26.600","0.950","1004.100","","50.000","-99.000","-99.000","-99.000","30.100","","23.000",""
"C0Z020","2019-09-30 00:00:00","211.000","27.000","5.300","24.200","0.990","986.200","","2.000","-99.000","-99.000","-99.000","29.200","","22.600",""
"C0I380","2019-09-30 00:00:00","258.000","0.000","0.000","23.900","0.990","977.800","","0.000","-99.000","-99.000","-99.000","31.300","","22.100",""
